"","Year","Demographic.Region.LCFS","Expenditure.Housing_tmean","Expenditure.Housing_median","Expenditure.Health_tmean","Expenditure.Health_median","Expenditure.Transport_tmean","Expenditure.Transport_median","Expenditure.Comms.Mobile.Phone_tmean","Expenditure.Comms.Mobile.Phone_median","Expenditure.Council.Tax_tmean","Expenditure.Council.Tax_median","Expenditure.Mortgage_tmean","Expenditure.Mortgage_median","Expenditure.Rent_tmean","Expenditure.Rent_median","Expenditure.Rent.Net_tmean","Expenditure.Rent.Net_median","Expenditure.Others_tmean","Expenditure.Others_median","Expenditure.Utilities_tmean","Expenditure.Utilities_median","Expenditure.Food.House.Keeping_tmean","Expenditure.Food.House.Keeping_median","Expenditure.Personal.Cost_tmean","Expenditure.Personal.Cost_median","Expenditure.Leisure.Cost_tmean","Expenditure.Leisure.Cost_median","Expenditure.Water_tmean","Expenditure.Water_median","Expenditure.Council.Tax.Support_tmean","Expenditure.Council.Tax.Support_median","Expenditure.Vehicle.Insurance_tmean","Expenditure.Vehicle.Insurance_median","Expenditure.Utilities.MART_tmean","Expenditure.Utilities.MART_median","Expenditure.Food.House.Keeping.MART_tmean","Expenditure.Food.House.Keeping.MART_median","Expenditure.Personal.MART_tmean","Expenditure.Personal.MART_median","Expenditure.Leisure.MART_tmean","Expenditure.Leisure.MART_median","Expenditure.Total.Essential.Flexible.MART_tmean","Expenditure.Total.Essential.Flexible.MART_median","Expenditure.Total.Essential.Fixed.LCFS_tmean","Expenditure.Total.Essential.Fixed.LCFS_median","Expenditure.Housing.LCFS_tmean","Expenditure.Housing.LCFS_median","Expenditure.Total.Essential.LCFS.MART_tmean","Expenditure.Total.Essential.LCFS.MART_median","Expenditure.Total.Essential.Flexible.LCFS_tmean","Expenditure.Total.Essential.Flexible.LCFS_median"
"38","2022-23","South East",89.6779189736588,49.2052,11.1998375820222,0.3204,87.9994761681557,43.4511,22.4346689598997,18.51392,34.4204059937765,35.0163440198116,72.2986671021588,0,48.8968353245622,0,41.3003370027358,0,11.9581491720129,3.5984,45.3090244454792,39.28216,86.8991432750326,74.04889,17.8713284176407,1.456635,81.9797690864999,25.17723,8.99419709199151,8.17944,2.26582566770971,0,11.6215933460303,9.66205,28.2736426348995,27.8076923076923,73.7673625713015,69.2307692307692,7.75847501736533,4.89461538461538,5.8670729583099,2.65384615384615,115.666553181876,104.586923076923,329.989123951685,278.222620891796,161.976586075818,140.80922,445.655677133561,391.209745812807,232.059265224652,171.27118
"39","2022-23","South West",78.4650755563862,43.85788,8.58876321017923,0.75841,85.7157815108159,39.55896,21.3095851014378,17.3907,31.5230641271875,32.2331093023256,59.5907735980669,0,43.3445153187403,0,36.6251383538198,0,8.33231913888134,3.32367,43.1948259926815,36.51725,87.4558262312117,76.602905,17.060697110979,3.228,60.5408781971857,21.81375,9.39568840920893,8.39742,2.73484728115974,0,11.9011067570726,8.83265,27.8779360849538,27.6923076923077,75.5007103946456,75,8.47736146614784,7.5,8.70355703841274,5.76923076923077,120.55956498416,115.961538461538,293.525362242955,239.357135298957,138.055849154453,110.04952,414.084927227115,361.194227371895,208.252227532058,169.33521
"40","2022-23","Wales",54.614411739082,35.09088,5.99701471440484,0,77.7212803419293,41.38337,21.3186148830587,18.504,29.3723265210777,29.2082510117985,62.2969123191242,0,27.3808524938098,0,18.8034442380762,0,6.67504370672678,3.11708,43.4566503711221,39.30524,76.2921377021101,67.39128,18.6388389032131,2.68,40.4701850836164,13.93644,9.08801626118574,8.38704,2.86469119921819,0,11.5777846070074,8.60475,30.5248009392235,30.9230769230769,74.7035214648084,71.0000000030769,8.05797982042182,7.15615384615385,8.22868808870456,3.11538461538462,121.514990313158,112.194615387692,257.995604225404,210.592112783477,116.911324058206,100.8889860172,379.510594538562,316.407347470367,178.857812060062,145.65292
"41","2022-23P","North West",81.5889765223114,45.5202384,5.32223817694075,0.39205725,71.6642605143933,31.6554096,22.6621803575055,19.17092736,28.8143136542976,28.6254088171635,50.0984098329547,0,42.7141614988903,0,37.2104753602305,0,6.52721663501817,3.04504128,45.1704146848246,40.9828239,90.5145056913753,80.384121,17.4549809972502,2.7128475,30.159439584339,10.72366475,9.07253987174241,8.52961968,1.87098727180151,0,13.9996071819252,10.64509936,30.236632805677,27.5000000076923,75.6972798574173,69.9999999992308,10.0229156990008,7.88461538538462,10.2577222286119,8.07692307692308,126.214550590707,113.461538469231,259.109929814731,226.28188004,131.687386355266,125.36206956,385.324480405438,347.148648054196,183.299340957789,155.16489525
"42","2022-23P","East of England",80.4979083858053,39.81061497,6.55804154834313,0,80.0261161001507,33.771805725,23.0828626722039,20.23773942,32.6010191616267,31.7512492338541,58.7285935812893,0,48.8551186510068,0,41.2075601122526,0,9.40647939764678,3.3451425,46.9592557407189,39.84087628,98.8843175162216,91.21264425,14.7357322106184,0,41.0184019949519,11.13896524,8.6874601148233,7.8645627,1.93197722579247,0,14.5683701535761,10.83949504,30.6041577245752,30,77.1923338723679,66.0576923080385,8.73520559869493,7.40384615423077,9.49869423024676,8.57692307307692,126.030391425885,112.038461535346,282.387408666152,236.202275681378,139.226501967095,121.32657576,408.417800092037,371.519884200736,201.597707462511,167.49995709
"43","2022-23P","Yorkshire",66.2070276508384,42.52319456,5.62477684637227,0.30140802,58.2431770652993,22.8778599,18.4855050729033,16.46926848,25.5693683894729,25.2179188296101,41.729502561889,0,32.6084221078349,0,26.4045016067195,0,5.68126367346788,2.9850392,44.476352461754,39.421809,83.0485746023181,73.06036647,12.7861827751126,0,34.1705744081217,9.9959184,8.124598413431,7.389522,2.58432233004693,0,13.1861063960188,9.05752705,32.4448000570907,35.3838461538462,76.1100595131691,78.8469230769231,9.71897279020662,7.69230769153846,8.02015476124199,8.30538461538462,126.293987121708,130.228461537692,215.157718131495,191.499285874376,107.936530212727,90.9050528,341.451705253204,307.010849964521,174.481684247306,145.8230548
"44","2022-23P","North East",61.3378070922692,35.81832576,3.35245068355051,0,53.4435347110759,20.2623745,18.391183358571,15.36849408,23.9758102710054,26.9507343376548,42.1000970371865,0,40.5706385439179,0,23.6633251233349,0,4.5891071111303,1.9522125,42.1574912323164,38.8332117,76.5483527699802,65.09025068,12.8296281268266,0,23.526839331737,7.2115925,7.09231317605967,6.90392484,4.81370289142483,0,9.91515230269633,7.13809008,32.5299843725329,34.6153846153846,70.7402023792035,69.2307692307692,8.72015640093262,5.76923076923077,7.21112763568951,5.99769230769231,119.201470788359,115.613076923077,201.563589775134,171.485415812127,103.437904129456,87.99339235502,320.765060563492,275.725966703314,155.06231146086,135.01591414
"45","2022-23P","East Midlands",64.7613737622491,37.245832,6.63888255864513,0.39205725,89.4169468580413,34.7982374,20.685014844835,17.91727563,30.6837408776886,30.1710640154821,45.5298175490537,0,34.685778023714,0,27.4637850712236,0,5.83265487617126,3.21597534,45.5802945620365,39.88783076,88.4951032059569,76.58906612,16.5770093391406,0.655482,39.0604292884088,9.5619825,8.07199444511262,7.2311751,1.95927335247395,0,11.3276735488681,9.08129936,30.5911818172714,34.6153846153846,72.9962869354582,80.7692307692308,8.55752383713248,8.07692307692308,6.06897739279995,4.61538461538461,118.213969982662,128.076923076923,253.849975196812,193.435494851317,110.291191311303,75.695984,372.063945179473,311.133396146057,189.712836395543,152.91061464
"46","2022-23P","West Midlands",76.4475182877614,40.9707272,8.8836625887101,0.30405195,70.6605419718521,26.51355504,21.0359916857758,17.65517388,27.5376516356966,26.7918939165981,51.512591134835,0,42.6578895104372,0,30.8872603254139,0,8.62628224016692,2.9230425,45.2298451963771,42.467166,86.9333288545127,71.3664016,14.5872519364768,0,38.4848452167935,9.8532,7.71091024127783,7.19950572,2.90987094159482,0,12.6229492996688,9.9958096,29.7968079545595,33,68.5247298129794,60,8.0501942588922,4.61538461538461,7.20033205223497,3.34615384615385,113.572064078666,100.961538461538,257.629920577878,217.345371150492,127.960109422596,105.7842024412,371.201984656544,326.858840167891,185.23527120416,143.1953481
"47","2022-23P","London",147.155290039239,70.17199784,7.86131218985711,0.265668,76.4409193422754,14.51872744,22.6702081134713,19.56327462,31.5413783392542,31.697951129688,89.9635869215832,0,110.490835957061,0,83.9028019712512,0,5.94456935479136,2.7742,47.9142936705841,42.56029575,103.877419619168,84.11970165,17.631920236486,0,69.0902036839362,12.14514,9.06162870642328,8.0229096,2.05425925105247,0,12.6156225301226,8.2234152,28.9052779349706,27.6923076923077,72.021441259111,70.1923076884615,9.79158262883284,7.5,6.27470834441302,6.11538461538461,116.993010167327,111.499999996154,372.838347350549,332.925812895901,237.118876960822,182.369284228324,489.831357517877,457.631005211285,238.513837210174,165.71797512
"48","2022-23P","South East",92.1604586766824,47.57502036,10.3905615716153,0.543193,85.431889768729,40.06811184,23.1098833063498,20.84340964,36.7132211492625,35.763332253768,84.8124885931201,0,49.1221727133123,0,41.3658275542511,0,9.22144528637011,3.7107798,47.3061437112722,42.28767,103.707155491426,89.016267,17.2125281857595,0.5886045,69.0556049775274,22.9815969,8.61157980993728,7.93845792,2.00262064840018,0,13.9987568497084,10.26215398,28.3632476838962,27.8076923076923,74.421577087339,69.2307692307692,8.03462369812326,4.89461538461538,6.13994808419756,2.65384615384615,116.959396553556,104.586923076923,332.438104608938,272.668282280479,176.972947269803,139.73422128,449.397501162494,389.231810182152,237.281432365985,188.32134541
"49","2022-23P","South West",92.5469625299723,49.6574416,6.87635259261258,0.2841498,68.2988427772365,32.33286,24.3489782356961,18.69999912,31.5298674720111,31.1630803941614,49.1020518971872,0,53.6710791576884,0,48.6207349359823,0,7.26250552417894,3.47415264,44.5907102253207,40.62278032,92.7161234670949,83.40344285,17.2432788045408,0,40.5724371482293,11.4213645,9.26696628497608,8.73019242,2.36904467360829,0,12.187435300522,8.8603383,28.1541453217719,27.6923076923077,75.8807930214507,75,8.50079416404008,7.5,8.99368412020487,5.76923076923077,121.529416627468,115.961538461538,272.38323231968,235.53640443571,141.649014427159,128.18268414,393.912648947148,354.2920577154,195.122549645186,159.30425179
"50","2022-23P","Wales",70.1078324131343,44.34680484,6.11148312899868,0.44171865,58.4296330466352,31.29820848,20.9100157999067,17.39196576,26.8924944086716,28.1949478230975,33.4186748126519,0,44.5059142428684,0,34.1112188276166,0,6.57110096789141,3.0960072,45.3853112847894,40.15973661,92.9265767452618,82.26135432,12.4584090985675,0,29.9848668559961,10.09159008,8.91449734335694,8.52961968,3.61613590090034,0,11.7665971466553,10.03295304,31.250391906636,30.9230769230769,79.2042643243231,71.0000000030769,9.39143991381052,7.15615384615385,9.45230703608346,3.11538461538462,129.298403180853,112.194615387692,216.011961250098,195.857928342662,103.526507225786,87.196239905076,345.310364430951,304.613226553874,180.755163984615,155.48423098
"51","2023-24","North West",83.9633761130821,53.43236472,11.5399187485382,0.75376989,83.6727423453473,39.739504,23.3517968520684,20.59382832,31.5618560972629,31.3955086025769,60.78004418734,0,42.483518182438,0,36.0920988812596,0,6.38596549751221,3.29797494,50.1852104570766,43.78581856,92.7445653271179,81.60736144,19.6917698740962,4.60528,67.3325639117384,19.01004,9.82536842109418,9.092390064,2.40132838367776,0,14.9879762095597,11.86419531,38.37815880605,45.1153846153846,79.7584105677185,68.9807692338462,13.2540391809442,11.7307692311538,13.2044067438745,12.6334615384615,144.595015298587,138.460384618846,301.255699841151,253.273621881587,144.743420300422,121.613987195136,445.850715139738,399.334745853175,229.954109570029,180.58689794
"52","2023-24","East of England",92.3193327661769,46.5934209,7.60479867434836,0.6122655,87.7899783253645,42.11974872,25.8713145035309,20.18915597,32.6784826638582,33.3957053077156,75.1658823260121,0,50.8553816394062,0,46.0038255144025,0,7.20151435908321,3.61815012,49.1380789207655,42.98472992,91.1569497014115,76.79685924,19.5226665832216,1.7397975,52.8569554168898,18.1904056,9.27843239057692,8.653524702,2.53066355483248,0,14.2246297399443,11.15040546,34.1649943192802,39.2307692307692,84.1404909668622,73.8461538461538,10.5397540154345,9.23076923076923,10.219353574425,7.30538462307692,139.064592876002,129.613076930769,328.631303618374,265.997450363381,167.485215092189,132.49734615288,467.695896494376,399.2502051719,212.674650622288,170.41041251
"53","2023-24","Yorkshire",72.2502481738097,44.98802256,11.8838856710067,0.6348738,80.2210506154229,43.0860055,20.921721234059,18.18029308,28.4646511923851,28.1324552544169,57.7503675450882,0,38.3350345916126,0,27.496892417442,0,7.03796694505966,3.294837,45.6591200024978,40.696929,85.7875429869411,76.96363428,17.3094140767551,1.727605555,57.4181518481088,19.82596968,9.16836797313736,8.4579354,2.07478031877,0,14.4305136488821,11.01918465,32.7818541963201,35.0000000076923,74.6158358685743,75,10.2712461112353,7.5,8.89795573828866,10.3130769230769,126.566891914418,127.813076930769,278.529891376831,238.136499562079,130.000615718898,108.28930446,405.09678329125,367.076307361387,206.174228914303,168.94871207
"54","2023-24","North East",70.790796778884,46.1408969,7.11776903509073,0.5039415,69.5452751841841,35.06812344,21.8561161692876,19.64557512,26.1884986969364,28.6679891095893,48.4577813238402,0,36.9788975219581,0,32.7430869230246,0,7.54010820917362,3.27493656,44.7325396344395,41.24259828,79.9467475634571,69.95750304,17.0863125966472,0,40.6381790736003,21.23102262,7.14040021849355,7.100616498,3.88977656940734,0,12.0465593701966,9.3528644,35.2102487203551,38.4615384576923,76.0871237076148,69.6153846230769,12.2114702976313,13.0769230776923,9.37324804732731,2.10576923076923,132.882090772928,123.259615389231,251.496345397397,205.64840441856,119.248578102724,124.83155808,384.296674295767,332.775253653436,182.403778868144,161.74266204
"55","2023-24","East Midlands",81.302137340138,51.7341087,12.5982471036908,0.90782505,83.4614013625044,46.742951175,26.0191851941712,21.58320276,30.2898777577338,30.2984968882079,62.9443413965569,0,42.309164425974,0,34.9973216976777,0,7.66921031763746,3.45729384,48.0029430490994,43.906716,92.8792702169818,81.24957555,17.9389586824669,3.980977,62.5319367966494,20.46553938,8.57237715014694,7.98960018,1.98219823406463,0,16.2927700686638,12.62218688,26.1278324574247,23.3076923076923,74.6765480956221,70.0000000030385,12.4574994891289,8.36538461538461,8.19766053373391,4.61538461538461,121.45954057591,105.038461541885,304.284400472433,252.972000003257,144.246478736695,124.336575597456,425.743941048342,373.507248544863,221.353108745198,179.50802106
"56","2023-24","West Midlands",84.6372337278371,50.45865732,12.6000762912072,0.556605,87.6827068896697,48.4697296,24.8124987022857,19.4703264,30.6044761411492,31.4440043974582,67.0958524026173,0,45.0723526629692,0,38.5365009560035,0,8.18847133334443,3.41837496,47.776856737927,41.694345,93.6524029366608,82.752137475,22.6717207382276,3.96779661,57.9141957603762,19.1698456,8.80878906661192,8.05928112,2.07996734546767,0,16.9371186497858,13.0088185,34.1945526854337,34.6153846153846,75.5707325039895,69.9999999923077,11.1208289429927,11.5384615384615,10.2990404748037,7.15384615384615,131.18515460722,124.076923068462,315.621315488111,274.99547226578,151.733086130454,136.44182475,447.229556496471,399.707192660511,222.015176173192,187.22098145
"57","2023-24","London",149.235058872075,71.2669437,9.16565462867567,0,59.2721806732533,22.771376595,22.6663194367086,19.20045972,30.2334945066505,31.5898519672793,85.1875456506687,0,121.704371424027,0,103.802181213466,0,6.64419598067721,2.546544,43.99916623572,40.476576,84.6166486097206,72.85519125,25.7595594641864,2.85919515,71.1594525090756,14.53578,9.70051965650203,8.66264976,3.52007464339279,0,13.8427648137272,9.5639796,31.2866064700423,27.6923076923077,78.4264990922358,80.3846153884615,10.5486336940903,6.15384615461539,11.1535813745012,11.5384615384615,131.41532063087,141,362.404449748709,334.59584192,234.422604522743,194.188409187584,493.819770379578,448.323858481697,225.534826818703,163.59768024
"58","2023-24","South East",93.8035087192681,51.2876439,12.106517027448,0.3466728,88.1842471411498,43.729056,24.2672891017694,20.01354752,36.1758466994591,36.802177564822,88.4110000033247,0,51.9142736135245,0,43.8506913211215,0,12.6364129152475,3.80682666,49.4996590544454,43.906716,97.4995435367432,82.73084424,19.1029108136146,1.55568618,86.9755739490958,26.656032,9.51270877858523,8.743548366,2.3813827767629,0,14.042177433292,11.64243465,32.1508604594491,33.5192307692308,82.7587840820427,82.8196153846154,9.51656653575025,8.65384615384615,6.13586330718584,4.80769230807692,130.562074384428,129.800384615769,355.584821607667,297.064001876454,182.214508722593,153.737925014902,486.146895992094,422.61293410572,253.077687353899,189.03349732
"59","2023-24","South West",82.0616621670107,46.41846924,9.28773074306549,0.8209575,85.907427124456,39.84968876,23.0716319831679,18.74541312,33.130740397674,33.8769978767442,73.042620609828,0,46.0188618339025,0,38.8816860628384,0,8.80528973217224,3.54967956,47.2086988758505,40.73022894,98.12515517587,85.6885446,18.242280814757,3.45396,64.2284081013013,23.1830586,9.92975660925014,9.092390064,2.87432449249888,0,14.3835247646802,10.64089944,29.4694698957145,25.3846153846154,83.5114846643078,85.0000000084615,10.5079112222289,9.23076923076923,9.39803297296608,5.76923076923077,132.886898755217,124.500000009231,315.307102757374,255.790741614618,155.104282776839,117.3101553,448.194001512592,392.693360057672,227.804542967779,189.30948274
"60","2023-24","Wales",57.1287541692347,36.82334048,6.49011413141037,0,78.0510761664931,41.87997044,23.0759927300438,20.02243635,30.8703151736527,30.6978718134002,76.9574431599731,0,29.0414085410877,0,19.9396733479802,0,7.0487356264915,3.29163648,47.6412848346819,41.7614634,85.6084507315637,75.58547472,19.9350652626811,2.864925,42.9522891952524,14.81443572,9.59077225296883,8.95355964,3.01079045037832,0,13.9924029157769,10.43756175,32.4491836265164,36.9230769230769,78.2003065656823,79.9999999846154,10.3780330038652,11.5384615384615,6.4195351072641,2.65269230769231,127.447058303328,129.6153846,279.622431157299,219.184554184473,134.086197329208,111.783345824618,407.069489460627,341.194898256765,196.137090024179,160.74879878
"61","2023-24P","North West",85.2858984710667,47.58207095166,5.76550410801782,0.42459800175,71.633957781195,32.01922112884,24.5445809233367,20.75884698576,30.2838436506668,30.0853046668388,60.7838207221203,0,45.3481415013858,0,39.5025651055195,0,6.91894433021263,3.20642846784,49.3522064509867,44.7600384,92.6755847662011,81.76515247,18.6659118394642,2.891895435,32.0598629752684,11.367084635,9.59990136478224,8.98374275451,1.96640762266339,0,16.9467084794831,12.91007829855,37.1727191319952,45.1153846153846,76.681751460671,68.9807692338462,12.7800581399701,11.7307692311538,12.6846285469229,12.6334615384615,139.319157279559,138.460384618846,285.216549986616,245.62273728543,146.069719193187,133.141812374796,424.535707266175,388.228943678525,192.75356603192,162.966635800375
"62","2023-24P","East of England",84.1585834788702,41.84095633347,7.09741485110222,0,80.2864654019958,33.744956028,24.9761866856216,22.037524992,34.2636711388697,33.3705629447807,72.6705005960747,0,51.8956352816296,0,43.7735158040112,0,9.93055894812522,3.5224350525,51.2239676915049,44.1605115,100.879083369419,92.27494814976,15.7568943682475,0,43.5570902831302,11.8073031544,9.18729777310184,8.42639861412,2.03050806430789,0,17.610250425941,13.11517548022,34.2373713511214,39.2307692307692,83.9627083215841,73.8461538461538,10.5869981332488,9.23076923076923,10.7204794932464,7.30538462307692,139.507557299201,129.613076930769,313.38338110066,254.23719849623,156.829084074945,129.52934413056,452.89093839986,403.143024574273,211.417035712302,175.950530212
"63","2023-24P","Yorkshire",69.2318224126224,44.442805056,6.08766754154672,0.3270277017,58.3948433737101,23.0380049193,20.0022113895017,17.81639651328,26.873406177336,26.5040326899202,50.5910294826009,0,34.6313101594065,0,28.0382991211126,0,6.00054689395003,3.1432462776,48.6387121252068,44.87504613504,84.9156774043802,73.778806976,13.6683461397504,0,36.2695449112995,10.595673504,8.57857459267878,7.919426733912,2.71612276887933,0,15.9511543327588,10.9008245511,32.9905623691822,35.0000000076923,74.4649743713798,75,10.3133845914489,7.5,9.06134045958496,10.3130769230769,126.830261791596,127.813076930769,237.181527271268,204.716946861094,119.822851895223,95.8612978128,364.011789062864,332.530023791864,183.492280580637,153.85825138662
"64","2023-24P","North East",64.111060205276,37.28687711616,3.62854505071252,0,53.468007756028,20.505522994,19.9304909916469,16.7762101248,25.1985765948266,28.3252217888752,50.5721500272834,0,43.0863710389587,0,25.1216940729114,0,4.85306891431424,2.0556797625,46.0758427473193,43.069103616,78.2196454012378,66.152185,13.7214487323928,0,24.9977956823594,7.64428805,7.49777038116309,7.2320196168,5.05920173888749,0,11.9828546087632,8.65850326704,33.9478101998731,38.4615384576923,73.0683139634354,69.6153846230769,11.8548141153275,13.0769230776923,8.52328325096543,2.10576923076923,127.394221529601,123.259615389231,221.761899540088,182.304328688185,114.683210232559,97.717067404176,348.181817626756,297.778508595133,163.014732563309,141.1226093903
"65","2023-24P","East Midlands",67.6607476506318,39.033096432,7.18625528345978,0.42459800175,89.4928473708647,35.07825494835,22.4140545328489,19.36857495603,32.2486116624508,31.7097882802716,55.2788722433637,0,36.8453298672911,0,29.1817576635117,0,6.16242450454549,3.38642203302,49.6365918375175,43.79447019816,90.4688978961731,77.97260337,17.728063845146,0.702021222,41.4682251322005,10.13570145,8.5338186688022,7.53883257024,2.05919629345012,0,13.7302462564401,10.9883722256,27.2363370168667,23.3076923076923,71.5826389903342,70.0000000030385,11.0214351997114,8.36538461538461,7.64341616544135,4.61538461538461,117.483827372354,105.038461541885,280.443813248165,211.723241780949,122.939619893995,81.1610092213108,397.927640620519,330.009373605965,199.301778711037,161.9267776046
"66","2023-24P","West Midlands",79.9094604442648,42.6505270152,9.61355836708649,0.3289842099,70.9359849117184,26.69914992528,22.7687697157371,19.08524296428,28.9420718691171,28.1582805063446,62.9398427562806,0,45.2958575080608,0,32.8079707884081,0,9.10547279741502,3.09107448,49.1572062664895,45.11940251832,88.5979735439348,73.126871121,15.5961227809791,0,40.8330202825841,10.5133644,8.14205724303245,7.58266299216,3.05827435961616,0,15.2554776418975,11.98689951519,33.4327351871216,34.6153846153846,73.7078954096817,69.9999999923077,11.0611603675745,11.5384615384615,10.0953723159245,7.15384615384615,128.297163280302,124.076923068462,284.21516086162,234.48921924524,142.849303200545,118.5702308921,412.344786382816,371.01737887942,194.184322873988,152.61050362554
"67","2023-24P","London",153.944040966425,73.04904975144,8.51291098267301,0.287452776,76.8347539507863,14.62035853208,24.5370929252706,21.14789986422,33.1499886345562,33.3145466373021,110.238892845609,0,117.209041857239,0,88.9887726231663,0,6.2985379642749,2.9212326,52.482575223786,45.13812723,105.513339377406,84.925632,18.8530392288917,0,73.290588448579,12.9353529708,9.56831323739078,8.674747780788,2.15902647285615,0,15.23881497844,9.8946817816,29.3080633078788,27.6923076923077,76.075588667048,80.3846153884615,10.4326092653205,6.15384615461539,10.7428928529473,11.5384615384615,126.559154093195,141,413.516218269595,377.957488848211,264.182933812034,192.35764534042,540.07537236279,491.092875299014,250.139542278663,175.5107484375
"68","2023-24P","South East",96.3484544129117,49.52559619476,11.2488125135737,0.587734826,85.5825217129177,39.715744992,25.0109746024751,22.53172582084,38.5855954278749,37.5872621987102,104.393519312896,0,52.1865770054525,0,43.9353505526816,0,9.74995791203297,3.9631128264,51.7699534951171,45.97550685,105.679936139802,89.78457024,18.4042390687001,0.6292182105,73.3265153104679,24.360492714,9.1080751591915,8.24011932096,2.10475430146859,0,16.9306834651625,12.47733824385,32.2307364382902,33.5192307692308,83.466308866844,82.8196153846154,9.49922938645324,8.65384615384615,6.03986055580586,4.80769230807692,131.236135247393,129.800384615769,370.919835894682,302.187067668282,200.741973725807,151.4491671264,502.155971142075,434.013342908187,249.180644014087,196.80814374004
"69","2023-24P","South West",96.7504006086573,51.99461138808,7.44210796646235,0.3074500836,68.3327400381149,31.75086852,26.3772814220483,20.26727015424,33.1378907130837,32.7523974942636,60.7451111331308,0,56.9973418595361,0,51.6335245155799,0,7.67448568505783,3.65828272992,48.987390086775,45.13812723,94.9427294918034,85.4321297076,18.4419451344062,0,43.0650063418157,12.10664637,9.79216359389381,9.246960695088,2.48986595196231,0,14.7560604754301,10.7475903579,30.0264270672588,25.3846153846154,84.2464847333778,85.0000000084615,10.6304208693914,9.23076923076923,9.87320520591589,5.76923076923077,134.776537875944,124.500000009231,300.460017566555,257.318913683847,157.495511741788,139.7025880848,435.236555442499,387.48827785579,205.4370710548,170.53016961522
"70","2023-24P","Wales",73.2786103685369,46.1884646184,6.61384911816499,0.47926473525,58.5227396449795,30.73484072736,22.6333423882031,18.80071498656,28.2640116235138,29.6328901620755,40.3751783824727,0,47.2687296129266,0,36.247550415331,0,6.95342214731281,3.2600955816,49.3181548550127,43.578006528,94.7117060193036,82.4547256,13.3216009437845,0,31.8836915197404,10.700421008,9.42708259278441,8.98374275451,3.80055883184626,0,14.2290774462299,12.0225010288,33.5285356276008,36.9230769230769,81.8820688959253,79.9999999846154,11.9570264704457,11.5384615384615,6.9887360058362,2.65269230769231,134.356366999808,129.6153846,236.641153673184,208.150481015856,113.65378875101,97.63165297656,370.997520672992,333.331496441666,189.235153337841,161.2732838795
